utc_iso,relative_s,volt_V
2025-07-24T06:52:58.129,0.0,1.7753113553113553
2025-07-24T06:52:58.129,2.8599999495781958e-05,1.7648351648351648
2025-07-24T06:52:58.129,5.239999973127851e-05,1.776117216117216
2025-07-24T06:52:58.129,7.310000000870787e-05,1.7769230769230768
2025-07-24T06:52:58.143,0.008907799999178678,1.7656410256410255
2025-07-24T06:52:58.155,0.018748199999208737,1.7817582417582416
2025-07-24T06:52:58.167,0.027948799999649054,1.7777289377289376
2025-07-24T06:52:58.167,0.029655099999217782,1.7745054945054943
2025-07-24T06:52:58.189,0.03909810000004654,1.7736996336996336
2025-07-24T06:52:58.199,0.048121099999661965,1.7809523809523808
2025-07-24T06:52:58.210,0.05714299999999639,1.7793406593406593
2025-07-24T06:52:58.222,0.0786750999996002,1.7736996336996336
2025-07-24T06:52:58.222,0.07914579999942362,1.7736996336996336
2025-07-24T06:52:58.222,0.07917939999970258,1.78014652014652
2025-07-24T06:52:58.222,0.0965980999999374,1.776117216117216
2025-07-24T06:52:58.222,0.09681479999926523,1.7769230769230768
2025-07-24T06:52:58.222,0.11894169999959558,1.7825641025641024
2025-07-24T06:52:58.222,0.12239269999918179,1.767252747252747
2025-07-24T06:52:58.222,0.1257433000000674,1.7664468864468863
2025-07-24T06:52:58.222,0.1377647999997862,1.7785347985347983
2025-07-24T06:52:58.222,0.1379399999996167,1.7736996336996336
2025-07-24T06:52:58.222,0.14609269999982644,1.7825641025641024
2025-07-24T06:52:58.271,0.158038999999917,1.78014652014652
2025-07-24T06:52:58.283,0.16370409999944968,1.73018315018315
2025-07-24T06:52:58.292,0.1667779999997947,1.7704761904761903
2025-07-24T06:52:58.337,0.19672089999949094,1.7793406593406593
2025-07-24T06:52:58.337,0.19700599999941915,1.7696703296703296
2025-07-24T06:52:58.337,0.1970339999998032,1.7712820512820513
2025-07-24T06:52:58.346,0.20509069999934582,1.7753113553113553
2025-07-24T06:52:58.347,0.20941129999937402,1.7809523809523808
2025-07-24T06:52:58.347,0.218290299999353,1.7704761904761903
2025-07-24T06:52:58.347,0.2288260999994236,1.6213919413919413
2025-07-24T06:52:58.347,0.23270769999999175,1.7769230769230768
2025-07-24T06:52:58.347,0.24610739999934594,1.7793406593406593
2025-07-24T06:52:58.347,0.2463514999999461,1.7745054945054943
2025-07-24T06:52:58.347,0.25897059999988414,1.7745054945054943
2025-07-24T06:52:58.347,0.26365769999938493,1.7696703296703296
2025-07-24T06:52:58.403,0.27407599999969534,1.7753113553113553
2025-07-24T06:52:58.414,0.288365899999917,1.7793406593406593
2025-07-24T06:52:58.414,0.28874719999930676,1.7736996336996336
2025-07-24T06:52:58.441,0.30687719999968976,1.7745054945054943
2025-07-24T06:52:58.441,0.3079773999997997,1.768058608058608
2025-07-24T06:52:58.441,0.3110609999994267,1.7736996336996336
2025-07-24T06:52:58.459,0.32211419999930513,1.7656410256410255
2025-07-24T06:52:58.471,0.32858239999950456,1.7785347985347983
2025-07-24T06:52:58.481,0.3371997999993255,1.7728937728937728
2025-07-24T06:52:58.482,0.3496363999993264,1.7688644688644688
2025-07-24T06:52:58.482,0.3499077999995279,1.78014652014652
2025-07-24T06:52:58.482,0.35861729999942327,1.7785347985347983
2025-07-24T06:52:58.482,0.37205979999998817,1.7696703296703296
2025-07-24T06:52:58.482,0.37692259999948874,1.7785347985347983
2025-07-24T06:52:58.482,0.39517239999986487,1.730989010989011
2025-07-24T06:52:58.482,0.40666349999992235,1.7753113553113553
2025-07-24T06:52:58.482,0.4071256999995967,1.7712820512820513
2025-07-24T06:52:58.538,0.40824629999951867,1.78014652014652
2025-07-24T06:52:58.538,0.41703919999963546,1.7664468864468863
2025-07-24T06:52:58.547,0.4258288999999422,1.7745054945054943
2025-07-24T06:52:58.556,0.4329933999997593,1.768058608058608
2025-07-24T06:52:58.573,0.44507179999982327,1.7809523809523808
2025-07-24T06:52:58.581,0.4501771999994162,1.767252747252747
2025-07-24T06:52:58.590,0.4584052000000156,1.7736996336996336
2025-07-24T06:52:58.598,0.46673999999984517,1.7793406593406593
2025-07-24T06:52:58.609,0.4722115999993548,1.7777289377289376
2025-07-24T06:52:58.609,0.48322250000001077,1.7833699633699633
2025-07-24T06:52:58.609,0.48766079999950307,1.7777289377289376
2025-07-24T06:52:58.609,0.5007421999998769,1.768058608058608
2025-07-24T06:52:58.610,0.5044465999999375,1.78014652014652
2025-07-24T06:52:58.610,0.5106164999997418,1.7898168498168496
2025-07-24T06:52:58.610,0.535103799999888,1.7728937728937728
2025-07-24T06:52:58.667,0.5364661999992677,1.7728937728937728
2025-07-24T06:52:58.667,0.5456092999993416,1.7777289377289376
2025-07-24T06:52:58.667,0.545862699999816,1.78014652014652
2025-07-24T06:52:58.677,0.552864999999656,1.7745054945054943
2025-07-24T06:52:58.698,0.5662130000000616,1.7688644688644688
2025-07-24T06:52:58.707,0.5720568999995521,1.7736996336996336
2025-07-24T06:52:58.715,0.5774917999997342,1.7777289377289376
2025-07-24T06:52:58.733,0.5913917999996556,1.7769230769230768
2025-07-24T06:52:58.741,0.6131487999991805,1.7777289377289376
2025-07-24T06:52:58.741,0.6133320999997522,1.7745054945054943
2025-07-24T06:52:58.741,0.6133565999998609,1.776117216117216
2025-07-24T06:52:58.742,0.6155472999998892,1.7825641025641024
2025-07-24T06:52:58.742,0.624414899999465,1.7785347985347983
2025-07-24T06:52:58.742,0.634086600000046,1.7777289377289376
2025-07-24T06:52:58.742,0.6467604999998002,1.7696703296703296
2025-07-24T06:52:58.742,0.6513789000000543,1.7696703296703296
