Time,Raw,Filtered,DC,CurrentPeriod,AvgPeriod,CurrentPeak,AvgPeak,Status
1747707776.2597892,0.152308,0.16666117298071956,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.2597892,0.157949,0.16508611211468327,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.2597892,0.145861,0.16359599938175437,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.2597892,0.157143,0.16217141723637593,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.2597892,0.14022,0.1607983594834232,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.2597892,0.132161,0.15936970351412919,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.36731,0.150696,0.15786041697388042,0.13377358104360518,1.4375,0.5957983193277311,0.08867935534499699,0.08777215479735107,1
1747707776.36731,0.149084,0.15641506616190304,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.150696,0.15511175961634904,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.145055,0.1539311302298519,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.130549,0.1527762639469375,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.141832,0.15156937747760188,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.131355,0.15032870194556813,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.130549,0.1490383528246632,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.123297,0.1476511955503969,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.12652,0.14615798507098343,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.133773,0.14462528145937803,0.1349261470188351,1.4375,0.6028125000000001,0.08752678936976707,0.08777029596835421,1
1747707776.36731,0.124908,0.14311848042680392,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.129744,0.1416347170064744,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.128132,0.14019018791067678,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.145861,0.138876632399217,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.138608,0.13779663442371687,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.14022,0.13694657617389777,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.137802,0.13627566759585244,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.138608,0.13575467365399263,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.134579,0.13534748625338694,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.142637,0.13504440751249744,0.13593265275346875,1.4375,0.6097107438016529,0.08652028363513342,0.08776089737938263,1
1747707776.36731,0.131355,0.13483574371064302,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.128132,0.1346393788567899,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.137802,0.1344247543073957,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.136191,0.13425512516996455,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.13619,0.1341507918967002,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.137802,0.13410235026464512,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.143443,0.13413582625981882,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.144249,0.1342905028113864,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.155531,0.1346160601785331,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.132967,0.13508167716108646,0.13689291422444935,1.4375,0.6164959016393443,0.08556002216415282,0.08774447293747792,1
1747707776.4007363,0.146667,0.13557749651886525,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.144249,0.13610011664790983,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.153113,0.13670624687463054,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.14022,0.13738174500646305,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.144249,0.1380538162891574,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.145861,0.13869989049976536,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.160366,0.13939944764827963,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.154725,0.1402303199596364,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.157143,0.14117939157093337,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.157143,0.1422086682406167,0.1378904903448856,1.4375,0.6231707317073171,0.08456244604371657,0.0877209023678945,1
1747707776.4473646,0.157143,0.14329794184514924,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.155531,0.14441369750809505,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.156337,0.14552451295334115,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.154725,0.1466075098779691,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.169231,0.14769776298302945,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.168425,0.1488811132099911,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.168425,0.15017378560527564,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.166813,0.15152758706388872,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.172454,0.1529204457619973,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.158755,0.15430816472578754,0.1389903635494294,1.4375,0.6297379032258065,0.08346257283917277,0.08768959112135981,1
1747707776.562741,0.168425,0.1556225403857597,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.182124,0.15693111619367686,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.172454,0.15832166813592968,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.178901,0.15976171679196113,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.190989,0.1612803035734858,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.184542,0.16293504434169157,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.184542,0.16467385273799812,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.191795,0.1664584406255545,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.19663,0.16832885864314043,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.190989,0.17028548454403938,0.1402336920846427,1.4375,0.6362000000000001,0.08221924430395947,0.08764966158254665,1
1747707776.562741,0.189377,0.17225154003363896,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.562741,0.191795,0.17416938700629772,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.562741,0.203883,0.17607709403670893,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.562741,0.189377,0.17799382956806026,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.562741,0.21033,0.1799038211920094,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.562741,0.2063,0.18186980939479033,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.623832,0.211941,0.18392411632383046,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.623832,0.203883,0.18601648050541253,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.623832,0.202271,0.18806036040100585,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.623832,0.211941,0.19002562041756985,0.14164926661984284,1.4375,0.6425595238095239,0.08080366976875933,0.08760005294621487,1
1747707776.623832,0.22,0.19199574720483917,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.623832,0.211941,0.19400848625118636,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.623832,0.2063,0.19597145682359196,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.623832,0.215971,0.1978244516056015,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.623832,0.207912,0.19957912442864714,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.623832,0.2063,0.20119304500538943,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.623832,0.208718,0.20263000194630046,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.6691816,0.211136,0.20391948668179793,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.6691816,0.218388,0.20512302938145718,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.6691816,0.216776,0.206296256765535,0.14325203546477377,1.4375,0.6488188976377953,0.0792009009238284,0.08753962739209697,1
1747707776.6691816,0.223223,0.2074669353515404,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.6691816,0.224029,0.20866449590868782,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.6691816,0.220806,0.2098845747273355,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.6691816,0.217582,0.2110695418676744,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.6691816,0.224835,0.2121972998871816,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.6691816,0.223223,0.21329771997933625,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.6691816,0.22967,0.2143992099061129,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.7139683,0.220806,0.21549380376943095,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.7139683,0.226447,0.21654343373826251,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.7139683,0.235311,0.21758343826482265,0.14497410209889786,1.4375,0.65498046875,0.07747883428970431,0.08746776458422274,1
1747707776.7139683,0.230476,0.21867173432876774,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7139683,0.217582,0.219729462374026,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7139683,0.224835,0.22065369955685268,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7139683,0.224835,0.2214588401635595,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7139683,0.228864,0.22219658046044127,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7139683,0.228059,0.22289515805202295,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7139683,0.241758,0.22361336847279756,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7607255,0.228864,0.22439029049158235,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7607255,0.221612,0.22512809027060768,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7607255,0.232894,0.22575870968292464,0.14680163995637718,1.4375,0.6610465116279071,0.07565129643222498,0.0873839598455561,1
1747707776.7607255,0.221612,0.22630616525990777,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.7607255,0.228059,0.2267570011309713,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.7607255,0.231282,0.2271394178372815,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.7607255,0.230476,0.2275063216891732,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.7607255,0.232088,0.22786720858073833,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.7607255,0.25707,0.22832474410003026,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.8060226,0.224029,0.22892801350863806,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.8060226,0.223223,0.22947882947232956,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.8060226,0.227253,0.22985750452306733,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.8060226,0.2337,0.23014085260651393,0.14868867751723241,1.4375,0.6670192307692309,0.07376425887136975,0.08728804645841394,1
1747707776.8060226,0.220806,0.23035632692983285,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.8060226,0.236117,0.23049624048970488,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.8060226,0.224029,0.23059325791029472,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.8060226,0.218388,0.23059630133601258,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.8060226,0.217582,0.23042652789483078,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.8060226,0.205495,0.23004006419890405,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.8060226,0.224029,0.22945434010080523,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.978931,0.226447,0.22881950252816344,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.978931,0.21033,0.22818219946770651,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.978931,0.207912,0.22742659818434224,0.15059932500387868,0.6666666666666666,0.6670165394402036,0.0799969763321339,0.08723705995403436,1
1747707776.978931,0.220806,0.22655296647309695,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.220806,0.22568645570637014,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.218388,0.2248804612908964,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.218388,0.22411844341790518,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.223223,0.22341437220968863,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.230476,0.22283575654337795,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.220806,0.22240833172348792,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.225641,0.22208484299041942,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.221612,0.2218370149435269,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.215971,0.22162123090710806,0.1524507735435301,0.6666666666666666,0.667013888888889,0.07814552779248249,0.08717392431402358,1
1747707776.978931,0.221612,0.22139758682816216,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.228059,0.22121825242317658,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.225641,0.2211416650032803,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.228059,0.22116743868074476,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
