Time,Raw Data,Filtered Data,DC Value,Current Period,Average Period,Current Peak Size,Average Peak Size,Status
1000,0.05567766,0.0564429624572756,0.00530901827739714,0,0,0,0,1
1000,0.05787546,0.0564288215256699,0.00536544709892281,0,0,0,0,1
1000,0.05714286,0.0564203380568742,0.00542186743697969,0,0,0,0,1
1000,0.05836386,0.0564198197345287,0.00547828725671421,0,0,0,0,1
1000,0.05592186,0.0564253624173254,0.00553471261913154,0,0,0,0,1
1000,0.05641026,0.0564316606417027,0.00559114427977324,0,0,0,0,1
1000,0.05689866,0.0564371717542905,0.00564758145152753,0,0,0,0,1
1000,0.05128205,0.0564358839371472,0.00570401733546468,0,0,0,0,1
1000,0.05518925,0.0564185343667213,0.0057604358698314,0,0,0,0,1
1000,0.06593407,0.0564058131932146,0.00581684168302461,0,0,0,0,1
1000,0.05738706,0.0564219142426104,0.00587326359726722,0,0,0,0,1
1000,0.05787546,0.0564551548875332,0.00592971875215476,0,0,0,0,1
1000,0.05567766,0.0564892747650714,0.00598620802691983,0,0,0,0,1
1000,0.05860805,0.0565225556904957,0.00604273058261033,0,0,0,0,1
1000,0.05763125,0.0565588141289382,0.00609928939673926,0,0,0,0,1
1000,0.05445665,0.0565943157744565,0.00615588371251372,0,0,0,0,1
1000,0.05543345,0.0566196609705885,0.00621250337348431,0,0,0,0,1
1000,0.05616605,0.0566350561542359,0.00626913842963854,0,0,0,0,1
1000,0.05641026,0.0566453801158945,0.00632578380975444,0,0,0,0,1
1000,0.05811966,0.0566553850062092,0.00638243919476065,0,0,0,0,1
1000,0.05567765,0.0566668289727555,0.0064391060237334,0,0,0,0,1
1000,0.05665446,0.0566762843866781,0.00649578230812008,0,0,0,0,1
1000,0.05641026,0.0566828352511721,0.00655246514337125,0,0,0,0,1
1000,0.05689866,0.0566881750951331,0.00660915331846639,0,0,0,0,1
1000,0.05616605,0.0566924000218405,0.00666584571848823,0,0,0,0,1
1000,0.05567766,0.0566934628887297,0.00672253918137696,0,0,0,0,1
1000,0.05616605,0.056689906854715,0.00677922908823167,0,0,0,0,1
1000,0.05689866,0.0566840213027281,0.0068359131095344,0,0,0,0,1
1000,0.05714285,0.0566792949871188,0.00689259240452152,0,0,0,0,1
1000,0.05543346,0.0566749204315826,0.0069492673249531,0,0,0,0,1
1000,0.05714285,0.0566687465545995,0.0070059360715077,0,0,0,0,1
1000,0.05811966,0.0566649212759287,0.00706260099278363,0,0,0,0,1
1000,0.05689866,0.056666786149122,0.00711926777893275,0,0,0,0,1
1000,0.05543346,0.0566694528037178,0.00717593723173647,0,0,0,0,1
1000,0.05714285,0.0566692552682628,0.00723260648700473,0,0,0,0,1
1000,0.05665445,0.0566686354227147,0.00728927512242745,0,0,0,0,1
1000,0.05518925,0.0566665714410525,0.0073459416938685,0,0,0,0,1
1000,0.05689866,0.0566607309452065,0.00740260242481371,0,0,0,0,1
1000,0.05811965,0.0566561809943371,0.00745925860580804,0,0,0,0,1
1000,0.05714285,0.0566574484020682,0.00751591605421011,0,0,0,0,1
1000,0.05518925,0.0566599914952364,0.00757257604570535,0,0,0,0,1
1000,0.05616606,0.0566579555784266,0.00762923400128378,0,0,0,0,1
1000,0.05860805,0.0566554000224152,0.00768588940130619,0,0,0,0,1
1000,0.05665445,0.0566581001155599,0.00774254750142175,0,0,0,0,1
1000,0.05299145,0.0566579987736574,0.00779920550019541,0,0,0,0,1
1000,0.05616605,0.0566464758603228,0.00785585197605573,0,0,0,0,1
1000,0.06275946,0.0566383505499232,0.00791249032660565,0,0,0,0,1
1000,0.05738706,0.0566493605744042,0.00796913968718006,0,0,0,0,1
1000,0.04981685,0.0566603127630654,0.00802579999994312,0,0,0,0,1
1000,0.05689866,0.056651535698394,0.00808245153564152,0,0,0,0,1
1000,0.05616606,0.0566337133366459,0.00813908524897816,0,0,0,0,1
1000,0.05714285,0.0566175291252753,0.00819570277810344,0,0,0,0,1
1000,0.05641026,0.0566036185928015,0.00825230639669624,0,0,0,0,1
1000,0.05567765,0.0565900409261408,0.00830889643762238,0,0,0,0,1
1000,0.05518926,0.0565729177416488,0.00836546935536403,0,0,0,0,1
1000,0.05689866,0.0565527217998763,0.0084220220771639,0,0,0,0,1
1000,0.05689866,0.0565341734218034,0.00847855625058571,0,0,0,0,1
1000,0.05641026,0.0565189907984212,0.00853507524138413,0,0,0,0,1
1000,0.05616606,0.056505125742083,0.00859158036712621,0,0,0,0,1
1000,0.05738706,0.0564928773414029,0.00864807324446762,0,0,0,0,1
1000,0.05763126,0.0564857132829703,0.00870455895775059,0,0,0,0,1
1000,0.05641026,0.0564838541376233,0.00876104281188821,0,0,0,0,1
1000,0.05616606,0.0564831869902399,0.00881752599887845,0,0,0,0,1
1000,0.05494505,0.0564793111027329,0.00887400530998118,0,0,0,0,1
1000,0.05641026,0.0564708033752856,0.00893047611335647,0,0,0,0,1
1000,0.05518925,0.0564589136474832,0.00898693502700395,0,0,0,0,1
1000,0.05518926,0.0564426404684159,0.00904337766747237,0,0,0,0,1
1000,0.05445665,0.0564196868332913,0.00909979735430566,0,0,0,0,1
1000,0.05641026,0.0563916023261848,0.00915618895663184,0,0,0,0,1
1000,0.05518925,0.0563619432563653,0.00921255089988821,0,0,0,0,1
1000,0.05641026,0.0563321182249885,0.0092688830181132,0,0,0,0,1
1000,0.05738706,0.0563055283925697,0.00932518854650577,0,0,0,0,1
1000,0.05738706,0.0562866249097084,0.00938147517141547,0,0,0,0,1
1000,0.05396825,0.0562711440571056,0.00943774631547258,0,0,0,0,1
1000,0.05518925,0.0562506144145101,0.00949399692988709,0,0,0,0,1
1000,0.06324787,0.0562360283409817,0.00955023295822807,0,0,0,0,1
1000,0.05641026,0.0562421804572584,0.00960647513868533,0,0,0,0,1
1000,0.05177045,0.0562518771086433,0.00966272701579397,0,0,0,0,1
1000,0.05592185,0.0562472151361896,0.00971897423093016,0,0,0,0,1
1000,0.06642247,0.0562504145820843,0.00977522464551225,0,0,0,0,1
1000,0.05567765,0.0562816702952325,0.00983150631580748,0,0,0,0,1
1000,0.04444445,0.0563053987990301,0.00988781171460651,0,0,0,0,1
1000,0.05372405,0.0562873050569058,0.00994409901966342,0,0,0,0,1
1000,0.05494505,0.0562443726736816,0.0100003433923371,0,0,0,0,1
1000,0.05787546,0.0562008601763308,0.0100565442525134,0,0,0,0,1
1000,0.05860806,0.0561684942427128,0.0101127127467561,0,0,0,0,1
1000,0.05689866,0.0561502148572756,0.0101688629616134,0,0,0,0,1
1000,0.05689866,0.0561407252354879,0.0102250036868489,0,0,0,0,1
1000,0.05641026,0.056135947295907,0.0102811396341448,0,0,0,0,1
1000,0.05665446,0.0561343438013398,0.0103372739779462,0,0,0,0,1
1000,0.05470085,0.0561327375140731,0.0103934067154602,0,0,0,0,1
1000,0.05421246,0.0561250757387272,0.0104495317911989,0,0,0,0,1
1000,0.05445665,0.0561081171152573,0.0105056399083142,0,0,0,0,1
1000,0.05592186,0.0560850776961836,0.0105617249860104,0,0,0,0,1
1000,0.05665445,0.0560624370563555,0.0106177874230668,0,0,0,0,1
1000,0.05616606,0.0560438516162437,0.010673831274683,0,0,0,0,1
1000,0.05885226,0.0560325697398265,0.0107298638444228,0,0,0,0,1
1000,0.05763126,0.0560332386888465,0.0107858970831117,0,0,0,0,1
1000,0.05518925,0.0560413887196593,0.0108419384718313,0,0,0,0,1
1000,0.05494506,0.0560469139172564,0.0108979853857486,0,0,0,0,1
1000,0.06227106,0.0560564769257613,0.0109540418626743,0,0,0,0,1
1000,0.05641026,0.0560820787456534,0.01101012394142,0,0,0,0,1
1000,0.05152625,0.056108332573562,0.0110662322739936,0,0,0,0,1
1000,0.05518925,0.0561175426290901,0.0111223498166226,0,0,0,0,1
1000,0.06105007,0.0561235715804271,0.0111784733882031,0,0,0,0,1
1000,0.05616605,0.0561420528531362,0.0112346154410562,0,0,0,0,1
1000,0.05177045,0.0561594446913288,0.0112907748857475,0,0,0,0,1
1000,0.05616605,0.0561622088517878,0.0113469370945993,0,0,0,0,1
1000,0.06739927,0.0561746899532094,0.0114031117845525,0,0,0,0,1
1000,0.05641026,0.0562189732349101,0.0114593307577874,0,0,0,0,1
1000,0.04615385,0.0562607883920532,0.0115155915461795,0,0,0,0,1
1000,0.05494505,0.0562669859311296,0.0115718585321106,0,0,0,0,1
1000,0.05592186,0.0562533986903336,0.011628111930801,0,0,0,0,1
1000,0.05665445,0.0562389465732615,0.0116843508773742,0,0,0,0,1
1000,0.05665446,0.0562273710116654,0.0117405782483859,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05763125,0.0562209334863837,0.0117967991818723,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592186,0.0562194880705159,0.0118530186699428,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0562193089251692,0.011909237978868,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0562195507607771,0.0119654575296287,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0562201679088148,0.0120216776975376,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616606,0.0562186210446993,0.0120778963185823,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0562151466972699,0.0121341114652795,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665446,0.056211750835267,0.0121903232161148,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05396825,0.0562063053885387,0.0122465295215033,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05494506,0.0561937084906937,0.012302723229994,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0561765685853512,0.0123588997985794,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0561618823588406,0.0124150616809382,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0561491210288656,0.0124712108019671,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0561356605024336,0.0125273464624695,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.06007326,0.0561287851089747,0.0125834752475785,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0561349749425053,0.012639610222521,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05030525,0.0561385559717405,0.0126957487784927,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05494506,0.0561233774914737,0.0127518721559842,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.06324787,0.0561082609325363,0.0128079804169167,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0561136148266243,0.0128640940317434,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616606,0.0561283406701804,0.0129202223724135,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0561413821399429,0.0129763637545535,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0561528401135239,0.013032516594667,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05714285,0.056163883941057,0.0130886804786081,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05738706,0.0561780587570123,0.0131448585373651,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05543345,0.0561945960206819,0.0132010531333858,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05567765,0.0562081582356699,0.0132572612916214,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0562171958746118,0.013313478487496,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0562246280745795,0.0133697031155706,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665445,0.0562334330834839,0.0134259365486541,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05567766,0.0562427019330098,0.0134821792505871,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05811965,0.0562526883290413,0.0135384319389162,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0562671812075039,0.0135946991201237,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05494505,0.056282769290797,0.0136509818894145,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05421246,0.0562906877688629,0.0137072725771833,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665445,0.0562902702230798,0.0137635628474064,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0562888143887664,0.0138198516617952,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0562882209668082,0.013876139882762,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592186,0.0562848366694582,0.0139324247194314,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05787546,0.0562814709371953,0.0139887061903686,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.056282777413234,0.0140449889677819,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592186,0.0562861176416906,0.0141012750854236,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05396825,0.0562848393308933,0.0141575599247545,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0562747995254106,0.0142138347242799,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0562587609598859,0.0142700934852397,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0562427970966454,0.0143263362823364,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0562284197832921,0.0143825647021197,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.056213049935134,0.0144387777520548,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0561972382816443,0.0144949749903365,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665446,0.0561839765311003,0.0145511589668676,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05494505,0.0561720042609606,0.0146073309711285,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05567766,0.0561576897399366,0.0146634886608685,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.06227106,0.0561506346684915,0.014719639295537,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0561625984408406,0.0147758018939778,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0561847362294037,0.0148319866302072,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592186,0.0562058641125933,0.0148881924943198,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05421245,0.0562213289090577,0.0149444138232288,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05787546,0.0562312789966777,0.0150006451022255,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0562422983634479,0.015056887400589,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616606,0.0562549234667397,0.0151131423240557,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05738706,0.0562678419281468,0.0151694101659839,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0562827304942547,0.0152256928964781,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.04932845,0.056287883578111,0.0152819807800562,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05543345,0.0562710999569853,0.0153382518800132,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.06691087,0.0562590332219942,0.0153945109132352,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0562776471054911,0.0154507885603407,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.04664225,0.0562947221809268,0.0155070832825216,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0562796520524609,0.0155633629345741,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05323565,0.0562444626561416,0.0156196073972302,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665445,0.0562032426987646,0.015675810639929,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0561643557323981,0.0157319749956614,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05567765,0.0561317063651803,0.0157881067020266,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616606,0.0561023333143333,0.0158442090353409,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05738706,0.0560774901823022,0.0159002865255232,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05714286,0.0560607685899888,0.0159563472941132,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0560510558066183,0.0160123983499198,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592186,0.0560441056544795,0.0160684424555743,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05299145,0.056033249341483,0.0161244757049158,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665446,0.0560153948275345,0.0161804910997433,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05543345,0.0559960180161904,0.0162364871177595,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616606,0.0559782449989909,0.0162924653627585,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665445,0.055963080820658,0.0163484284435791,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665446,0.0559528360679764,0.0164043812796471,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05323565,0.0559427741145161,0.0164603240537616,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05567766,0.0559265155515755,0.0165162505693132,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05982906,0.0559130087995303,0.0165721635781127,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05714285,0.0559138115739575,0.0166280773896867,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05274725,0.0559192128455221,0.0166839966025322,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05567766,0.0559162163204756,0.0167399128188527,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.06398047,0.05591998673967,0.0167958328055924,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0559479778001772,0.0168517807833925,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.04908424,0.0559775096266462,0.0169077582930192,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0559839982549589,0.0169637422912742,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0559773170087026,0.0170197196082829,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0559703009168453,0.0170756899091997,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05689866,0.0559658790516412,0.0171316557882513,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0559648743649292,0.0171876206626163,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0559655070406519,0.0172435861696569,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.0559672446451417,0.0172995534143021,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05641026,0.055971030729161,0.0173555244450312,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0559766278294357,0.0174115010728607,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592186,0.0559827430252193,0.0174674838158859,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616605,0.0559885729124179,0.0175234723887983,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05665446,0.0559951832580914,0.0175794675720564,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05518925,0.0560020967940071,0.0176354696688504,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05616606,0.0560071016078444,0.0176914767704582,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05738706,0.0560128654001135,0.0177474896358584,0,0,0.0471545866594328,0.0471545866594328,0
1000,0.05592185,0.0560221275888044,0.0178035117634472,0,0,0.0471545866594328,0.0471545866594328,0
